Date,Mkt-RF,SMB,HML,RF
2020-03-24,0.0009339999999999999,-0.000127,0.00023700000000000001,6e-07
2020-03-25,0.000118,-7.7e-05,0.00019099999999999998,6e-07
2020-03-26,0.000602,-7.2e-05,0.00010899999999999999,6e-07
2020-03-27,-0.000348,-8.3e-05,-7.8e-05,6e-07
2020-03-30,0.00031600000000000004,-2.8000000000000003e-05,-0.00020899999999999998,6e-07
2020-03-31,-0.000144,0.000181,-3.7000000000000005e-05,6e-07
2020-04-01,-0.00045,-0.00014800000000000002,-0.000139,0.0
2020-04-02,0.00021,-9.8e-05,-2.8000000000000003e-05,0.0
2020-04-03,-0.00016399999999999997,-0.00011200000000000001,-0.000118,0.0
2020-04-06,0.0007059999999999999,7.6e-05,3.1e-05,0.0
2020-04-07,-1.1000000000000001e-05,-5.6999999999999996e-05,0.000208,0.0
2020-04-08,0.00034,3e-05,0.000129,0.0
2020-04-09,0.00015900000000000002,0.00019099999999999998,0.00031600000000000004,0.0
2020-04-13,-9.2e-05,-8.4e-05,-0.000241,0.0
2020-04-14,0.000302,-1.8e-05,-0.00031600000000000004,0.0
2020-04-15,-0.000215,-0.000123,-0.00025499999999999996,0.0
2020-04-16,6.2e-05,-2.1e-05,-0.000297,0.0
2020-04-17,0.000272,7.400000000000001e-05,0.000277,0.0
2020-04-20,-0.000156,7.8e-05,-9.1e-05,0.0
2020-04-21,-0.000308,9.300000000000001e-05,1.6e-05,0.0
2020-04-22,0.00023099999999999998,-7e-05,-0.00016399999999999997,0.0
2020-04-23,1.3e-05,0.000111,5.4000000000000005e-05,0.0
2020-04-24,0.000144,2.6e-05,-1.3e-05,0.0
2020-04-27,0.000173,0.00016,0.000271,0.0
2020-04-28,-4.5e-05,9.9e-05,0.000285,0.0
2020-04-29,0.000292,0.000189,0.0002,0.0
2020-04-30,-0.000118,-0.000143,-0.000169,0.0
2020-05-01,-0.000291,-5.500000000000001e-05,-9.599999999999999e-05,0.0
2020-05-04,5.4000000000000005e-05,2.1e-05,-0.000127,0.0
2020-05-05,9.499999999999999e-05,2.9999999999999997e-06,-0.000202,0.0
2020-05-06,-5.2e-05,5.4000000000000005e-05,-0.00027000000000000006,0.0
2020-05-07,0.000133,-5.999999999999999e-06,4.0999999999999994e-05,0.0
2020-05-08,0.00018999999999999998,0.000138,0.000246,0.0
2020-05-11,7.000000000000001e-06,4.7999999999999994e-05,-0.000378,0.0
2020-05-12,-0.000206,-8.3e-05,-0.000136,0.0
2020-05-13,-0.000189,-8.9e-05,-0.00020899999999999998,0.0
2020-05-14,0.00011399999999999999,-0.000151,9.399999999999998e-05,0.0
2020-05-15,5.6999999999999996e-05,0.000161,-0.000115,0.0
2020-05-18,0.00032400000000000007,0.000156,0.00046100000000000004,0.0
2020-05-19,-0.000101,-5.4000000000000005e-05,-0.000149,0.0
2020-05-20,0.00018,0.00010899999999999999,0.000132,0.0
2020-05-21,-7e-05,6.2e-05,4e-05,0.0
2020-05-22,2.7000000000000002e-05,4.699999999999999e-05,-8.5e-05,0.0
2020-05-26,0.000123,8e-06,0.00045599999999999997,0.0
2020-05-27,0.000154,6.4e-05,0.000362,0.0
2020-05-28,-4.0999999999999994e-05,-0.000153,-0.00024300000000000002,0.0
2020-05-29,6e-05,-2.8999999999999997e-05,-0.000197,0.0
2020-06-01,5.2e-05,-4e-06,4.2e-05,0.0
2020-06-02,8.100000000000002e-05,-9e-06,5.4000000000000005e-05,0.0
2020-06-03,0.00014099999999999998,1.4000000000000001e-05,0.000262,0.0
2020-06-04,-3.4e-05,-2.3e-05,0.00028900000000000003,0.0
2020-06-05,0.00025,6.6e-05,0.000276,0.0
2020-06-08,0.000139,3.6e-05,0.000208,0.0
2020-06-09,-8.5e-05,-2.3999999999999997e-05,-0.00019199999999999998,0.0
2020-06-10,-5.6000000000000006e-05,-8.6e-05,-0.00040999999999999994,0.0
2020-06-11,-0.0005909999999999999,-8.100000000000002e-05,-0.000305,0.0
2020-06-12,0.000129,3e-05,0.000183,0.0
2020-06-15,0.00011000000000000002,0.000147,-4e-05,0.0
2020-06-16,0.00018700000000000002,6e-05,5.1000000000000006e-05,0.0
2020-06-17,-4e-05,-9e-05,-0.000198,0.0
2020-06-18,1.9e-05,1e-05,-5.3e-05,0.0
2020-06-19,-4.5e-05,9e-06,-6.500000000000001e-05,0.0
2020-06-22,7.099999999999999e-05,8.5e-05,-0.000138,0.0
2020-06-23,4.2e-05,1.7e-05,-6.099999999999999e-05,0.0
2020-06-24,-0.000261,-4.5e-05,-0.00013500000000000003,0.0
2020-06-25,0.00011200000000000001,2.3999999999999997e-05,5e-05,0.0
2020-06-26,-0.00024399999999999997,1.1000000000000001e-05,-0.00014099999999999998,0.0
2020-06-29,0.000151,0.000125,0.000184,0.0
2020-06-30,0.00015800000000000002,8e-06,2e-06,0.0
2020-07-01,4.0999999999999994e-05,-0.000128,-0.000256,1.0000000000000001e-07
2020-07-02,5e-05,-2e-06,-1.3e-05,1.0000000000000001e-07
2020-07-06,0.000165,-6.3e-05,3.3e-05,1.0000000000000001e-07
2020-07-07,-0.000103,-5.1000000000000006e-05,-0.00014800000000000002,1.0000000000000001e-07
2020-07-08,9.1e-05,2.8999999999999997e-05,-4.6e-05,1.0000000000000001e-07
2020-07-09,-5.3e-05,-9.300000000000001e-05,-0.000261,1.0000000000000001e-07
2020-07-10,0.000111,-5.999999999999999e-06,0.000305,1.0000000000000001e-07
2020-07-13,-0.00012,-7.7e-05,0.00020400000000000003,1.0000000000000001e-07
2020-07-14,0.00013500000000000003,4.3e-05,-2.8000000000000003e-05,1.0000000000000001e-07
2020-07-15,0.00011399999999999999,0.00024300000000000002,0.000126,1.0000000000000001e-07
2020-07-16,-3.7000000000000005e-05,-3.5e-05,8.100000000000002e-05,1.0000000000000001e-07
2020-07-17,3e-05,1.7e-05,-0.000143,1.0000000000000001e-07
2020-07-20,0.000101,-4.6e-05,-0.000236,1.0000000000000001e-07
2020-07-21,1.6e-05,8.7e-05,0.00032300000000000004,1.0000000000000001e-07
2020-07-22,4.9e-05,-6.099999999999999e-05,-3.8e-05,1.0000000000000001e-07
2020-07-23,-0.00012,7.3e-05,0.000196,1.0000000000000001e-07
2020-07-24,-7.5e-05,-8.199999999999999e-05,4.5e-05,1.0000000000000001e-07
2020-07-27,8.800000000000001e-05,7.7e-05,-0.0002,1.0000000000000001e-07
2020-07-28,-8.100000000000002e-05,-7.2e-05,0.000101,1.0000000000000001e-07
2020-07-29,0.00013500000000000003,4.6e-05,8.4e-05,1.0000000000000001e-07
2020-07-30,-2.8999999999999997e-05,4.9e-05,-0.000183,1.0000000000000001e-07
2020-07-31,6.099999999999999e-05,-0.00015900000000000002,-6.6e-05,1.0000000000000001e-07
2020-08-03,9.8e-05,0.00012199999999999998,-8.4e-05,0.0
2020-08-04,3.7000000000000005e-05,4.699999999999999e-05,2e-06,0.0
2020-08-05,7.8e-05,0.000104,8.199999999999999e-05,0.0
2020-08-06,5.3e-05,-4.9e-05,-7.5e-05,0.0
2020-08-07,2e-06,9.2e-05,0.000241,0.0
2020-08-10,2.3999999999999997e-05,8.6e-05,0.00017500000000000003,0.0
2020-08-11,-8.3e-05,-3.3e-05,0.00016299999999999998,0.0
2020-08-12,0.00014,-4.7999999999999994e-05,-0.000137,0.0
2020-08-13,-1e-06,1.9e-05,-0.000133,0.0
2020-08-14,-4e-06,-1.1000000000000001e-05,0.00010899999999999999,0.0
2020-08-17,4.5e-05,5.9e-05,-0.00019199999999999998,0.0
2020-08-18,2.2000000000000003e-05,-0.00010700000000000001,-0.000139,0.0
2020-08-19,-3.8e-05,4.699999999999999e-05,1.1000000000000001e-05,0.0
2020-08-20,3.1e-05,-5.2e-05,-0.000155,0.0
2020-08-21,2.5e-05,-0.00010899999999999999,-4.2e-05,0.0
2020-08-24,9.2e-05,-3.7000000000000005e-05,0.00026000000000000003,0.0
2020-08-25,3.6e-05,1.6e-05,-6.4e-05,0.0
2020-08-26,0.0001,-0.00011599999999999999,-0.00017600000000000002,0.0
2020-08-27,1.8e-05,-3.4e-05,9.399999999999998e-05,0.0
2020-08-28,7e-05,2.8000000000000003e-05,-2.3e-05,0.0
2020-08-31,-4e-06,-4.2e-05,-0.00017500000000000003,0.0
2020-09-01,9.2e-05,4.5e-05,-3.1e-05,0.0
2020-09-02,0.000127,-5e-05,-4.4000000000000006e-05,0.0
2020-09-03,-0.00037000000000000005,-2.3999999999999997e-05,0.000261,0.0
2020-09-04,-8.7e-05,-1.8e-05,0.000206,0.0
2020-09-08,-0.000291,6.6e-05,-2.8999999999999997e-05,0.0
2020-09-09,0.000207,-1.8e-05,-0.000199,0.0
2020-09-10,-0.00016399999999999997,2.8999999999999997e-05,-5e-06,0.0
2020-09-11,-5.999999999999999e-06,-8.4e-05,9e-05,0.0
2020-09-14,0.00015900000000000002,0.00011599999999999999,-7.7e-05,0.0
2020-09-15,5.6999999999999996e-05,-2.8000000000000003e-05,-0.00014199999999999998,0.0
2020-09-16,-3.9e-05,7.7e-05,0.000132,0.0
2020-09-17,-8.5e-05,3.6e-05,2e-05,0.0
2020-09-18,-8.800000000000001e-05,8e-05,-2.1e-05,0.0
2020-09-21,-0.00010800000000000001,-0.000202,-0.00018999999999999998,0.0
2020-09-22,0.00010200000000000001,-1.3e-05,-0.000165,0.0
2020-09-23,-0.000248,-7.099999999999999e-05,1.8e-05,0.0
2020-09-24,2.5e-05,-2.1e-05,3.8e-05,0.0
2020-09-25,0.000172,1.4000000000000001e-05,-0.000136,0.0
2020-09-28,0.000166,7.3e-05,0.000103,0.0
2020-09-29,-4.2e-05,7.400000000000001e-05,-0.000132,0.0
2020-09-30,7.900000000000001e-05,-7.3e-05,1.5e-05,0.0
2020-10-01,7.900000000000001e-05,0.000104,-5.500000000000001e-05,0.0
2020-10-02,-9.599999999999999e-05,0.00010700000000000001,0.000246,0.0
2020-10-05,0.00019299999999999997,0.00010200000000000001,-1.1999999999999999e-05,0.0
2020-10-06,-0.000128,7.400000000000001e-05,2.6e-05,0.0
2020-10-07,0.000184,5.3e-05,2.3e-05,0.0
2020-10-08,8e-05,2e-06,9.9e-05,0.0
2020-10-09,9.2e-05,1e-06,-0.00014,0.0
2020-10-12,0.000153,-8.5e-05,-5.999999999999999e-06,0.0
2020-10-13,-4.0999999999999994e-05,1.7e-05,-0.000172,0.0
2020-10-14,-6.500000000000001e-05,8e-06,2.9999999999999997e-06,0.0
2020-10-15,-8e-06,9.1e-05,0.00011399999999999999,0.0
2020-10-16,-5.999999999999999e-06,-1.8e-05,8e-06,0.0
2020-10-19,-0.000153,3.6e-05,2.8999999999999997e-05,0.0
2020-10-20,3.4e-05,-2.3e-05,0.000124,0.0
2020-10-21,-3.6e-05,-4.699999999999999e-05,4e-05,0.0
2020-10-22,6.7e-05,5.9e-05,0.000103,0.0
2020-10-23,3.8e-05,4e-05,2.9999999999999997e-06,0.0
2020-10-26,-0.00018500000000000002,-3e-05,-3.7000000000000005e-05,0.0
2020-10-27,-2.3e-05,-1e-05,-0.000229,0.0
2020-10-28,-0.000341,0.0,5.9e-05,0.0
2020-10-29,0.000113,1.7e-05,2.5e-05,0.0
2020-10-30,-0.000145,-8e-05,0.00018500000000000002,0.0
2020-11-02,0.00011699999999999998,5.3e-05,9.9e-05,0.0
2020-11-03,0.00019299999999999997,0.000101,-1.8e-05,0.0
2020-11-04,0.000225,-0.000153,-0.0004969999999999999,0.0
2020-11-05,0.000213,0.0001,5.1000000000000006e-05,0.0
2020-11-06,1e-06,-8.9e-05,-9.1e-05,0.0
2020-11-09,8.7e-05,8e-05,0.000673,0.0
2020-11-10,-1.7e-05,0.000154,0.000222,0.0
2020-11-11,8.800000000000001e-05,-6e-05,-0.000169,0.0
2020-11-12,-9.399999999999998e-05,-2.7000000000000002e-05,-0.00011399999999999999,0.0
2020-11-13,0.000131,6.500000000000001e-05,0.00010800000000000001,0.0
2020-11-16,0.00012199999999999998,7.8e-05,0.000196,0.0
2020-11-17,-1.9e-05,5.7999999999999994e-05,1e-06,0.0
2020-11-18,-9.300000000000001e-05,0.0,-4e-06,0.0
2020-11-19,5.9e-05,4.699999999999999e-05,-8e-05,0.0
2020-11-20,-5.1000000000000006e-05,6.8e-05,-5.9e-05,0.0
2020-11-23,8.3e-05,8.7e-05,0.000153,0.0
2020-11-24,0.000156,-8e-06,0.000276,0.0
2020-11-25,2.9999999999999997e-06,0.0,-0.000134,0.0
2020-11-27,4.3e-05,4.699999999999999e-05,-0.00016200000000000003,0.0
2020-11-30,-5.3e-05,-9.7e-05,-0.00020499999999999997,0.0
2020-12-01,9.8e-05,-2.8000000000000003e-05,5.500000000000001e-05,0.0
2020-12-02,1.1000000000000001e-05,-9e-06,0.00010700000000000001,0.0
2020-12-03,1.8e-05,4.7999999999999994e-05,-5.999999999999999e-06,0.0
2020-12-04,0.00010200000000000001,0.000143,8.800000000000001e-05,0.0
2020-12-07,2.9999999999999997e-06,2.3999999999999997e-05,-0.000103,0.0
2020-12-08,4.699999999999999e-05,0.0001,-6.7e-05,0.0
2020-12-09,-0.000103,-5.999999999999999e-06,0.000128,0.0
2020-12-10,2.3999999999999997e-05,0.000111,-4.6e-05,0.0
2020-12-11,-2e-05,-3.8e-05,-7e-05,0.0
2020-12-14,-2.8000000000000003e-05,5.6999999999999996e-05,-0.000151,0.0
2020-12-15,0.000128,0.00010899999999999999,3.4e-05,0.0
2020-12-16,1.7e-05,-4.4000000000000006e-05,-3.6e-05,0.0
2020-12-17,7.900000000000001e-05,7.099999999999999e-05,-7.3e-05,0.0
2020-12-18,-1.1999999999999999e-05,5.999999999999999e-06,-0.000115,0.0
2020-12-21,-2.3e-05,1e-05,-1e-06,0.0
2020-12-22,5.999999999999999e-06,0.00011899999999999999,-0.00015900000000000002,0.0
2020-12-23,1e-05,4.2e-05,0.000198,0.0
2020-12-24,2.1e-05,-4e-05,-2e-05,0.0
2020-12-28,4.6e-05,-7.3e-05,3.7000000000000005e-05,0.0
2020-12-29,-4e-05,-0.000153,2.3999999999999997e-05,0.0
2020-12-30,2.7000000000000002e-05,0.0001,4e-06,0.0
2020-12-31,3.9e-05,-8.800000000000001e-05,4e-05,0.0
2021-01-04,-0.00014099999999999998,3e-05,4.7999999999999994e-05,0.0
2021-01-05,8.6e-05,0.000124,4.7999999999999994e-05,0.0
2021-01-06,7.900000000000001e-05,0.00021700000000000002,0.000391,0.0
2021-01-07,0.00017600000000000002,3e-05,-7.900000000000001e-05,0.0
2021-01-08,5.1000000000000006e-05,-7.900000000000001e-05,-0.000132,0.0
2021-01-11,-5.2e-05,2.8000000000000003e-05,0.000124,0.0
2021-01-12,3.8e-05,0.000129,0.000121,0.0
2021-01-13,7.000000000000001e-06,-9.300000000000001e-05,-4.6e-05,0.0
2021-01-14,-1.1000000000000001e-05,0.000206,0.00010800000000000001,0.0
2021-01-15,-8.6e-05,-5.1000000000000006e-05,-7.5e-05,0.0
2021-01-19,9.2e-05,8.800000000000001e-05,-7.900000000000001e-05,0.0
2021-01-20,0.000126,-3.9e-05,-0.00010700000000000001,0.0
2021-01-21,-4e-06,-5.4000000000000005e-05,-9.599999999999999e-05,0.0
2021-01-22,-7.000000000000001e-06,0.00018500000000000002,-9e-06,0.0
2021-01-25,2.8999999999999997e-05,-5.999999999999999e-06,-3.9e-05,0.0
2021-01-26,-3.2e-05,7.000000000000001e-06,-5e-06,0.0
2021-01-27,-0.00025299999999999997,0.00013500000000000003,0.000155,0.0
2021-01-28,9.2e-05,-0.00019299999999999997,-9.1e-05,0.0
2021-01-29,-0.000184,6e-05,5.7999999999999994e-05,0.0
2021-02-01,0.000173,9.399999999999998e-05,-0.000147,0.0
2021-02-02,0.00014800000000000002,-8.6e-05,-0.00010700000000000001,0.0
2021-02-03,1.6e-05,4.6e-05,6.6e-05,0.0
2021-02-04,0.000123,3.8e-05,3.6e-05,0.0
2021-02-05,5.6999999999999996e-05,0.00010800000000000001,-4.7999999999999994e-05,0.0
2021-02-08,9.599999999999999e-05,0.000208,4.0999999999999994e-05,0.0
2021-02-09,5e-06,7.3e-05,-2.1e-05,0.0
2021-02-10,-8e-06,-4.9e-05,6.2e-05,0.0
2021-02-11,1.9e-05,-2e-05,-4.6e-05,0.0
2021-02-12,4.9e-05,-1.3e-05,4.699999999999999e-05,0.0
2021-02-16,-1.4000000000000001e-05,-5.9e-05,0.00018700000000000002,0.0
2021-02-17,-2.1e-05,-8.5e-05,6.099999999999999e-05,0.0
2021-02-18,-6.4e-05,-0.000156,-1.8e-05,0.0
2021-02-19,1.6e-05,0.000179,7.2e-05,0.0
2021-02-22,-0.000113,-7.000000000000001e-06,0.000317,0.0
2021-02-23,-1.5e-05,-0.000127,8.9e-05,0.0
2021-02-24,0.000115,0.000121,0.00014199999999999998,0.0
2021-02-25,-0.000274,-0.000113,9.1e-05,0.0
2021-02-26,-2.8000000000000003e-05,6.4e-05,-0.000155,0.0
2021-03-01,0.000263,0.000115,1.5e-05,0.0
2021-03-02,-0.000105,-0.00010899999999999999,0.000123,0.0
2021-03-03,-0.00015700000000000002,-1.9e-05,0.000356,0.0
2021-03-04,-0.00017,-0.000136,0.000172,0.0
2021-03-05,0.00018500000000000002,2e-05,6.3e-05,0.0
2021-03-08,-6.7e-05,6.2e-05,0.000368,0.0
2021-03-09,0.000179,0.00013000000000000002,-0.00032400000000000007,0.0
2021-03-10,6.8e-05,7.8e-05,0.000182,0.0
2021-03-11,0.000143,0.00015800000000000002,-0.000198,0.0
2021-03-12,1e-05,1.4000000000000001e-05,0.000129,0.0
2021-03-15,7e-05,-8e-06,-0.000132,0.0
2021-03-16,-4.3e-05,-0.00011200000000000001,-8.100000000000002e-05,0.0
2021-03-17,3.3e-05,4.5e-05,3.2e-05,0.0
2021-03-18,-0.00018799999999999996,-0.000174,0.000215,0.0
2021-03-19,2.5e-05,0.000125,-9.7e-05,0.0
2021-03-22,5.500000000000001e-05,-0.00012,-0.00022400000000000002,0.0
2021-03-23,-0.00011699999999999998,-0.000272,-0.000105,0.0
2021-03-24,-0.0001,-0.000196,0.000146,0.0
2021-03-25,6.7e-05,0.000168,0.00014,0.0
2021-03-26,0.000155,1.9e-05,6.8e-05,0.0
2021-03-29,-4.9e-05,-0.00024,-2.1e-05,0.0
2021-03-30,-2e-06,0.000154,0.0001,0.0
2021-03-31,6.3e-05,0.00011000000000000002,-0.00023099999999999998,0.0
2021-04-01,0.000127,2.8999999999999997e-05,-2e-06,0.0
2021-04-05,0.000127,-5.6999999999999996e-05,-7.2e-05,0.0
2021-04-06,1e-06,-3.2e-05,1e-05,0.0
2021-04-07,-1.1999999999999999e-05,-0.00016,3e-05,0.0
2021-04-08,6.2e-05,6e-05,-0.00011599999999999999,0.0
2021-04-09,6.500000000000001e-05,-6.4e-05,1.3e-05,0.0
2021-04-12,-5e-06,-6e-05,5.7999999999999994e-05,0.0
2021-04-13,4.0999999999999994e-05,-3e-05,-0.00015800000000000002,0.0
2021-04-14,-3.5e-05,7.8e-05,0.00014199999999999998,0.0
2021-04-15,0.000104,-4.3e-05,-0.000118,0.0
2021-04-16,2.7000000000000002e-05,-3.5e-05,6.4e-05,0.0
2021-04-19,-7.3e-05,-7.7e-05,7.8e-05,0.0
2021-04-20,-9.399999999999998e-05,-0.000118,-0.00015700000000000002,0.0
2021-04-21,0.000111,0.000138,1.1000000000000001e-05,0.0
2021-04-22,-7.7e-05,6.500000000000001e-05,-7.8e-05,0.0
2021-04-23,0.000126,7.400000000000001e-05,7e-05,0.0
2021-04-26,4.3e-05,8.6e-05,-4.7999999999999994e-05,0.0
2021-04-27,-2.9999999999999997e-06,-1.6e-05,8.6e-05,0.0
2021-04-28,-5.999999999999999e-06,1.9e-05,2e-05,0.0
2021-04-29,3.9e-05,-0.000113,0.00010700000000000001,0.0
2021-04-30,-8.3e-05,-4.2e-05,-3.2e-05,0.0
2021-05-03,1.7e-05,4.6e-05,0.00017,0.0
2021-05-04,-8.9e-05,-7.5e-05,0.000199,0.0
2021-05-05,-5e-06,-4.6e-05,0.000133,0.0
2021-05-06,4.7999999999999994e-05,-8.199999999999999e-05,0.000121,0.0
2021-05-07,8.4e-05,4.3e-05,-1e-05,0.0
2021-05-10,-0.000136,-0.000168,0.000169,0.0
2021-05-11,-6.3e-05,9.300000000000001e-05,-8.6e-05,0.0
2021-05-12,-0.00023399999999999997,-0.000132,7e-05,0.0
2021-05-13,0.00010200000000000001,2.6e-05,0.00011399999999999999,0.0
2021-05-14,0.000181,9.8e-05,-1.4000000000000001e-05,0.0
2021-05-17,-2.3999999999999997e-05,6e-05,8.199999999999999e-05,0.0
2021-05-18,-6.9e-05,2.3999999999999997e-05,-9.2e-05,0.0
2021-05-19,-3.4e-05,-3.8e-05,-4.5e-05,0.0
2021-05-20,0.000115,-1.1999999999999999e-05,-0.00014,0.0
2021-05-21,-4e-06,2.2000000000000003e-05,9.8e-05,0.0
2021-05-24,9.9e-05,-3.8e-05,-6.7e-05,0.0
2021-05-25,-3e-05,-6.3e-05,-0.00012,0.0
2021-05-26,4.699999999999999e-05,0.000177,5.500000000000001e-05,0.0
2021-05-27,2.8000000000000003e-05,8e-05,9.499999999999999e-05,0.0
2021-05-28,4e-06,-2.8999999999999997e-05,-3.2e-05,0.0
2021-06-01,2.9999999999999997e-06,0.000113,0.000143,0.0
2021-06-02,1.1999999999999999e-05,-1.3e-05,3.4e-05,0.0
2021-06-03,-5.3e-05,-5.4000000000000005e-05,7.3e-05,0.0
2021-06-04,8.9e-05,-3.6e-05,-9e-05,0.0
2021-06-07,1.5e-05,0.000153,-9.1e-05,0.0
2021-06-08,1.9e-05,0.000115,-3.1e-05,0.0
2021-06-09,-3e-05,-2.8999999999999997e-05,-8.4e-05,0.0
2021-06-10,4e-05,-9.1e-05,-0.00020299999999999997,0.0
2021-06-11,3.7000000000000005e-05,6.7e-05,1.8e-05,0.0
2021-06-14,1.5e-05,-3.1e-05,-0.00016200000000000003,0.0
2021-06-15,-3e-05,-2e-06,0.00013000000000000002,0.0
2021-06-16,-4.5e-05,4.4000000000000006e-05,1.9e-05,0.0
2021-06-17,1e-06,-5e-05,-0.00035699999999999995,0.0
2021-06-18,-0.00012199999999999998,-4.3e-05,-0.000145,0.0
2021-06-21,0.00013500000000000003,6e-05,0.000104,0.0
2021-06-22,5.7999999999999994e-05,5e-06,-4.6e-05,0.0
2021-06-23,1e-06,5.4000000000000005e-05,-2.8000000000000003e-05,0.0
2021-06-24,6.9e-05,6.500000000000001e-05,2.5e-05,0.0
2021-06-25,3.2e-05,-7.099999999999999e-05,4.4000000000000006e-05,0.0
2021-06-28,2.2000000000000003e-05,-4.9e-05,-0.00015900000000000002,0.0
2021-06-29,0.0,-2.5e-05,-2.8000000000000003e-05,0.0
2021-06-30,7.000000000000001e-06,-1.3e-05,7.7e-05,0.0
2021-07-01,4.3e-05,3.7000000000000005e-05,4.0999999999999994e-05,0.0
2021-07-02,5.6000000000000006e-05,-0.000132,-7.2e-05,0.0
2021-07-06,-2.8000000000000003e-05,-6.500000000000001e-05,-0.0002,0.0
2021-07-07,9e-06,-9.1e-05,8e-06,0.0
2021-07-08,-8.6e-05,1.5e-05,-7.7e-05,0.0
2021-07-09,0.000125,6.099999999999999e-05,0.00015700000000000002,0.0
2021-07-12,2.3e-05,-1.7e-05,5.7999999999999994e-05,0.0
2021-07-13,-5.6000000000000006e-05,-0.000113,-4.2e-05,0.0
2021-07-14,-2.6e-05,-0.00011599999999999999,3.4e-05,0.0
2021-07-15,-3.8e-05,-3.5e-05,7.900000000000001e-05,0.0
2021-07-16,-7.7e-05,-2.2000000000000003e-05,-0.000128,0.0
2021-07-19,-0.00014199999999999998,3.1e-05,-0.00017500000000000003,0.0
2021-07-20,0.000169,7.8e-05,1.6e-05,0.0
2021-07-21,9.499999999999999e-05,6.2e-05,8.100000000000002e-05,0.0
2021-07-22,9e-06,-0.000133,-0.000101,0.0
2021-07-23,9.8e-05,-9e-06,-4.7999999999999994e-05,0.0
2021-07-26,1.8e-05,-1e-05,0.000134,0.0
2021-07-27,-6.6e-05,-6.4e-05,5.7999999999999994e-05,0.0
2021-07-28,2.7000000000000002e-05,0.00014199999999999998,-6.6e-05,0.0
2021-07-29,4.0999999999999994e-05,-1e-06,9.399999999999998e-05,0.0
2021-07-30,-6.500000000000001e-05,-8e-06,-1.7e-05,0.0
2021-08-02,-1.1999999999999999e-05,-1.5e-05,-4.0999999999999994e-05,0.0
2021-08-03,7.3e-05,-4.699999999999999e-05,9.2e-05,0.0
2021-08-04,-3.9e-05,-6.099999999999999e-05,-0.00015800000000000002,0.0
2021-08-05,7.400000000000001e-05,0.000113,-9e-06,0.0
2021-08-06,9e-06,4e-06,0.00018999999999999998,0.0
2021-08-09,1e-06,-3.6e-05,-2.7000000000000002e-05,0.0
2021-08-10,5.999999999999999e-06,-2e-06,0.00018500000000000002,0.0
2021-08-11,1.9e-05,-2e-06,0.00014099999999999998,0.0
2021-08-12,2.3999999999999997e-05,-5.9e-05,-3.9e-05,0.0
2021-08-13,0.0,-8.5e-05,-2.3999999999999997e-05,0.0
2021-08-16,-5e-06,-8.4e-05,4e-06,0.0
2021-08-17,-8e-05,-4.4000000000000006e-05,-1.1999999999999999e-05,0.0
2021-08-18,-9.499999999999999e-05,1e-05,-1.7e-05,0.0
2021-08-19,-1.5e-05,-7.8e-05,-8.3e-05,0.0
2021-08-20,9.2e-05,9.9e-05,-4.699999999999999e-05,0.0
2021-08-23,0.00010800000000000001,9.300000000000001e-05,-8.4e-05,0.0
2021-08-24,4.0999999999999994e-05,3.6e-05,3.6e-05,0.0
2021-08-25,2.6e-05,-5e-06,3.7000000000000005e-05,0.0
2021-08-26,-6.500000000000001e-05,-3.8e-05,-3.3e-05,0.0
2021-08-27,0.00010700000000000001,0.00016200000000000003,3.1e-05,0.0
2021-08-30,3.5e-05,-3.5e-05,-0.000136,0.0
2021-08-31,-1.3e-05,4.4000000000000006e-05,-5e-06,0.0
2021-09-01,1.1000000000000001e-05,5.7999999999999994e-05,-9.300000000000001e-05,0.0
2021-09-02,3.6e-05,1e-05,-4e-06,0.0
2021-09-03,-1e-06,-3.8e-05,-2.7000000000000002e-05,0.0
2021-09-07,-3.6e-05,-1.5e-05,-8e-06,0.0
2021-09-08,-3.4e-05,-8.100000000000002e-05,8e-06,0.0
2021-09-09,-2.7000000000000002e-05,2.3e-05,9e-06,0.0
2021-09-10,-7.6e-05,-1e-05,2.9999999999999997e-06,0.0
2021-09-13,1.4000000000000001e-05,-5.999999999999999e-06,0.000133,0.0
2021-09-14,-6.6e-05,-5e-05,-9.7e-05,0.0
2021-09-15,8.800000000000001e-05,1e-06,6.500000000000001e-05,0.0
2021-09-16,-2.9999999999999997e-06,5e-06,-5.6000000000000006e-05,0.0
2021-09-17,-7.2e-05,9.8e-05,-5e-06,0.0
2021-09-20,-0.00018700000000000002,-5.6999999999999996e-05,2.1e-05,0.0
2021-09-21,5e-06,4.4000000000000006e-05,-6.7e-05,0.0
2021-09-22,0.0001,1.6e-05,5.4000000000000005e-05,0.0
2021-09-23,0.000128,3.6e-05,9.300000000000001e-05,0.0
2021-09-24,8e-06,-4.699999999999999e-05,7e-05,0.0
2021-09-27,-1e-05,0.000126,0.00024399999999999997,0.0
2021-09-28,-0.00021799999999999999,-4.4000000000000006e-05,0.00017500000000000003,0.0
2021-09-29,2.9999999999999997e-06,-3e-05,8.100000000000002e-05,0.0
2021-09-30,-0.00010200000000000001,3.1e-05,-7.7e-05,0.0
2021-10-01,0.00011000000000000002,4.0999999999999994e-05,5e-05,0.0
2021-10-04,-0.000143,-2.9999999999999997e-06,0.00023300000000000003,0.0
2021-10-05,0.000105,-5.2e-05,-5e-06,0.0
